2015-03-30 12:21:44,338 [11] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2015-03-30 12:22:21,488 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:21,488 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:21,488 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:21,488 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:21,488 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:21,488 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:21,494 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:21,693 [6] INFO  Umbraco.Web.UmbracoModule - [Thread 8] Setting OriginalRequestUrl: localhost:60166/umbraco
2015-03-30 12:22:21,841 [6] INFO  Umbraco.Core.ApplicationContext - [Thread 8] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:22,128 [6] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 8] Executing installation step: StarterKitInstall
2015-03-30 12:22:22,465 [6] INFO  Umbraco.Core.PluginManager - [Thread 8] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2015-03-30 12:22:22,473 [6] INFO  Umbraco.Core.PluginManager - [Thread 8] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 22 (took 7ms)
2015-03-30 12:22:22,987 [6] INFO  Umbraco.Core.PluginManager - [Thread 8] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2015-03-30 12:22:23,000 [6] INFO  Umbraco.Core.PluginManager - [Thread 8] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 43 (took 13ms)
2015-03-30 12:22:23,091 [6] INFO  Umbraco.Core.PluginManager - [Thread 8] Starting resolution types of umbraco.interfaces.IPackageAction
2015-03-30 12:22:23,101 [6] INFO  Umbraco.Core.PluginManager - [Thread 8] Completed resolution of types of umbraco.interfaces.IPackageAction, found 10 (took 10ms)
2015-03-30 12:22:23,150 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 8] Content 'Home' with Id '1068' has been published.
2015-03-30 12:22:23,150 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 8] Content 'News' with Id '1073' has been published.
2015-03-30 12:22:23,150 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 8] Content 'About' with Id '1072' has been published.
2015-03-30 12:22:23,151 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 8] Content 'Installing Modules' with Id '1071' has been published.
2015-03-30 12:22:23,151 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 8] Content 'Go Further' with Id '1070' has been published.
2015-03-30 12:22:23,151 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 8] Content 'Getting Started' with Id '1069' has been published.
2015-03-30 12:22:23,151 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 8] Content 'Txt Starter Kit For Umbraco Released' with Id '1077' has been published.
2015-03-30 12:22:23,151 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 8] Content 'You really need to read this!' with Id '1076' has been published.
2015-03-30 12:22:23,151 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 8] Content 'This is a wonderful news item' with Id '1075' has been published.
2015-03-30 12:22:23,151 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 8] Content 'The 10 remarkable features of object' with Id '1074' has been published.
2015-03-30 12:22:23,298 [6] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 8] Step completed (took 1169ms)
2015-03-30 12:22:23,549 [6] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 18] Application shutdown. Reason: ConfigurationChange
2015-03-30 12:22:24,369 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Determining hash of code files on disk
2015-03-30 12:22:24,381 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Hash determined (took 7ms)
2015-03-30 12:22:24,390 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2015-03-30 12:22:24,402 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 35 (took 12ms)
2015-03-30 12:22:24,483 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2015-03-30 12:22:24,485 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 1ms)
2015-03-30 12:22:24,485 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2015-03-30 12:22:24,486 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 1ms)
2015-03-30 12:22:24,500 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2015-03-30 12:22:24,501 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 1ms)
2015-03-30 12:22:24,501 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2015-03-30 12:22:24,504 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 30 (took 2ms)
2015-03-30 12:22:24,534 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2015-03-30 12:22:24,535 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2015-03-30 12:22:24,535 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2015-03-30 12:22:24,535 [19] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,897 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,898 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,926 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,927 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,956 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,956 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,956 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:24,957 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
